file	line	column	scope	package	production	family	api	env_bucket	env_expr	argv_expr	call_expr	enumeration_note	snapshot	enumeration_evidence	production_evidence	argv_trust	argv_trust_evidence	reachability	reachability_evidence	tier	environment_needs_if_bounded
tests/tools/test_base_environment.py	218	16	TestAtomicSnapshotConcurrencyBehavioral._run	tests	no	subprocess	subprocess.run	none		"[""/bin/bash"", ""-c"", script]"	"subprocess.run([""/bin/bash"", ""-c"", script], capture_output=True, text=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_base_environment.py	301	24	TestSnapshotFileModes.test_snapshot_and_cwd_files_are_0600.ExecutableEnv._run_bash	tests	no	subprocess	subprocess.Popen	none		"[""/bin/bash"", ""-lc"", cmd_string]"	"subprocess.Popen( [""/bin/bash"", ""-lc"", cmd_string], stdout=subprocess.PIPE, stderr=subprocess.STDOUT, stdin=subprocess.DEVNULL, text=True, cwd=self.cwd, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_browser_supervisor.py	61	12	chrome_cdp	tests	no	subprocess	subprocess.Popen	none		"[ _find_chrome(), f""--remote-debugging-port={port}"", f""--user-data-dir={profile}"", ""--no-first-run"", ""--no-default-browser-check"", ""--headless=new"", ""--disable-gpu"", ""--site-per-process"", # force OOPIFs for cross-origin iframes ]"	"subprocess.Popen( [ _find_chrome(), f""--remote-debugging-port={port}"", f""--user-data-dir={profile}"", ""--no-first-run"", ""--no-default-browser-check"", ""--headless=new"", ""--disable-gpu"", ""--site-per-process"", # force OOPIFs for cross-origin iframes ], stdout=subprocess.DEVNULL, stderr=subprocess.DEVNULL, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_checkpoint_manager.py	718	18	TestGpgAndGlobalConfigIsolation.test_init_sets_commit_gpgsign_false	tests	no	subprocess	subprocess.run	none		"[""git"", ""config"", ""--file"", str(store / ""config""), ""--get"", ""commit.gpgsign""]"	"subprocess.run( [""git"", ""config"", ""--file"", str(store / ""config""), ""--get"", ""commit.gpgsign""], capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_checkpoint_manager.py	729	18	TestGpgAndGlobalConfigIsolation.test_init_sets_tag_gpgsign_false	tests	no	subprocess	subprocess.run	none		"[""git"", ""config"", ""--file"", str(store / ""config""), ""--get"", ""tag.gpgSign""]"	"subprocess.run( [""git"", ""config"", ""--file"", str(store / ""config""), ""--get"", ""tag.gpgSign""], capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_clipboard.py	752	29	TestConvertToPng.test_pillow_not_available_tries_imagemagick.patched_convert	tests	no	subprocess	subprocess.run	none		"[""convert"", str(tmp), ""png:"" + str(path)]"	"sp.run( [""convert"", str(tmp), ""png:"" + str(path)], capture_output=True, timeout=5, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_code_execution_windows_env.py	235	18	TestWindowsSocketSmokeTest.test_child_can_create_socket_with_scrubbed_env	tests	no	subprocess	subprocess.run	explicit_dict	scrubbed	"[sys.executable, ""-c"", script]"	"subprocess.run( [sys.executable, ""-c"", script], env=scrubbed, capture_output=True, text=True, timeout=15, )"	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_code_execution_windows_env.py	649	18	TestChildStdioIsUtf8.test_live_child_can_print_non_ascii	tests	no	subprocess	subprocess.run	explicit_dict	scrubbed	"[sys.executable, ""-c"", script]"	"subprocess.run( [sys.executable, ""-c"", script], env=scrubbed, capture_output=True, timeout=15, # Don't decode at the subprocess boundary — we want to check # the raw bytes match UTF-8, same as what the sandbox does. )"	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_code_execution_windows_env.py	691	18	TestChildStdioIsUtf8.test_windows_child_without_utf8_env_would_fail	tests	no	subprocess	subprocess.run	explicit_dict	scrubbed	"[sys.executable, ""-c"", script]"	"subprocess.run( [sys.executable, ""-c"", script], env=scrubbed, capture_output=True, text=False, timeout=15, )"	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_daemon_pool.py	76	12	test_wedged_worker_does_not_block_interpreter_exit	tests	no	subprocess	subprocess.run	none		"[sys.executable, ""-c"", script]"	"subprocess.run( [sys.executable, ""-c"", script], capture_output=True, text=True, timeout=30, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_docker_config_migrate.py	36	12	_run_migration	tests	no	subprocess	subprocess.run	explicit_dict	env	[sys.executable, str(SCRIPT)]	subprocess.run( [sys.executable, str(SCRIPT)], cwd=str(REPO_ROOT), env=env, capture_output=True, text=True, )	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_file_operations.py	651	25	TestSearchFilesFallbackHiddenPaths._make_env.execute	tests	no	subprocess	subprocess.run	none		command	subprocess.run( command, shell=True, text=True, capture_output=True, )	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_file_ops_cwd_tracking.py	49	16	_FakeEnv.execute	tests	no	subprocess	subprocess.run	none		"[""bash"", ""-c"", command]"	"subprocess.run( [""bash"", ""-c"", command], cwd=cwd or self.cwd, input=stdin_data, capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_file_ops_cwd_tracking.py	145	24	TestShellFileOpsCwdTracking.test_env_without_cwd_attribute_falls_back_to_self_cwd._NoCwdEnv.execute	tests	no	subprocess	subprocess.run	none		"[""bash"", ""-c"", command]"	"subprocess.run([""bash"", ""-c"", command], cwd=cwd, capture_output=True, text=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_find_shell.py	136	16	TestMacosLoginShellSwallowRegression._spawn_like_registry	tests	no	subprocess	subprocess.run	explicit_dict	env	"[shell, ""-lic"", f""set +m; {command}""]"	"subprocess.run( [shell, ""-lic"", f""set +m; {command}""], stdin=subprocess.DEVNULL, capture_output=True, text=True, env=env, )"	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_find_shell.py	170	15	TestMacosLoginShellSwallowRegression.test_system_bash_swallows_but_zsh_does_not	tests	no	subprocess	subprocess.run	none		"[""/bin/bash"", ""--version""]"	"subprocess.run( [""/bin/bash"", ""--version""], capture_output=True, text=True )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_find_shell.py	184	9	TestMacosLoginShellSwallowRegression.test_find_shell_selects_working_shell_on_this_box	tests	no	subprocess	subprocess.run	none		"[shell, ""-lic"", f""set +m; echo ok > {marker}""]"	"subprocess.run( [shell, ""-lic"", f""set +m; echo ok > {marker}""], stdin=subprocess.DEVNULL, capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_local_background_child_hang.py	22	5	_pkill	tests	no	subprocess	subprocess.run	none		"f""pkill -9 -f {pattern!r} 2>/dev/null"""	"subprocess.run(f""pkill -9 -f {pattern!r} 2>/dev/null"", shell=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_local_interrupt_cleanup.py	44	12	_process_group_snapshot	tests	no	subprocess	subprocess.run	none		"[""ps"", ""-o"", ""pid,ppid,pgid,stat,cmd"", ""-g"", str(pgid)]"	"subprocess.run( [""ps"", ""-o"", ""pid,ppid,pgid,stat,cmd"", ""-g"", str(pgid)], capture_output=True, text=True, check=False, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_local_interrupt_cleanup.py	168	22	test_wait_for_process_kills_subprocess_on_keyboardinterrupt	tests	no	subprocess	subprocess.run	none		"[""ps"", ""-eo"", ""pid,ppid,pgid,cmd""]"	"subprocess.run( [""ps"", ""-eo"", ""pid,ppid,pgid,cmd""], capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_mcp_stability.py	536	18	TestStdioPgroupReaping.test_grandchild_reaped_via_pgroup	tests	no	subprocess	subprocess.Popen	none		[sys.executable, str(parent_script)]	subprocess.Popen( [sys.executable, str(parent_script)], start_new_session=True, )	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_process_registry.py	53	12	_spawn_python_sleep	tests	no	subprocess	subprocess.Popen	none		"[sys.executable, ""-c"", f""import time; time.sleep({seconds})""]"	"subprocess.Popen( [sys.executable, ""-c"", f""import time; time.sleep({seconds})""], )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_process_registry.py	281	16	TestOrphanedPipeReconciliation.test_reconcile_flips_exited_when_direct_child_done	tests	no	subprocess	subprocess.Popen	none		"[""sh"", ""-c"", ""exec 1>&2; ( sleep 30 ) & disown; exit 0""]"	"subprocess.Popen( [""sh"", ""-c"", ""exec 1>&2; ( sleep 30 ) & disown; exit 0""], stdout=subprocess.PIPE, stderr=subprocess.STDOUT, preexec_fn=os.setsid, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_process_registry.py	355	16	TestOrphanedPipeReconciliation.test_wait_returns_when_reader_blocked	tests	no	subprocess	subprocess.Popen	none		"[""sh"", ""-c"", ""( sleep 30 ) & disown; exit 0""]"	"subprocess.Popen( [""sh"", ""-c"", ""( sleep 30 ) & disown; exit 0""], stdout=subprocess.PIPE, stderr=subprocess.STDOUT, preexec_fn=os.setsid, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_process_registry.py	1654	16	TestSigkillEscalation._spawn_trap	tests	no	subprocess	subprocess.Popen	none		"[sys.executable, ""-c"", self._TRAP]"	"subprocess.Popen( [sys.executable, ""-c"", self._TRAP], stdout=subprocess.PIPE, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_process_registry.py	1746	18	TestSigkillEscalation.test_entire_tree_is_sigkilled_not_just_parent	tests	no	subprocess	subprocess.Popen	none		"[sys.executable, ""-c"", parent_src]"	"subprocess.Popen([sys.executable, ""-c"", parent_src], stdout=subprocess.PIPE, text=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	52	18	TestFindExcludesHiddenDirs.test_find_skips_hub_cache_files	tests	no	subprocess	subprocess.run	none		cmd	subprocess.run(cmd, shell=True, capture_output=True, text=True)	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	61	18	TestFindExcludesHiddenDirs.test_find_skips_git_internals	tests	no	subprocess	subprocess.run	none		cmd	subprocess.run(cmd, shell=True, capture_output=True, text=True)	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	70	18	TestFindExcludesHiddenDirs.test_find_still_returns_visible_files	tests	no	subprocess	subprocess.run	none		cmd	subprocess.run(cmd, shell=True, capture_output=True, text=True)	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	82	18	TestGrepExcludesHiddenDirs.test_grep_skips_hub_cache	tests	no	subprocess	subprocess.run	none		cmd	subprocess.run(cmd, shell=True, capture_output=True, text=True)	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	92	18	TestGrepExcludesHiddenDirs.test_grep_still_finds_visible_content	tests	no	subprocess	subprocess.run	none		cmd	subprocess.run(cmd, shell=True, capture_output=True, text=True)	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	100	9	TestRipgrepAlreadyExcludesHidden.test_rg_skips_hub_by_default	tests	no	subprocess	subprocess.run	none		"[""which"", ""rg""]"	"subprocess.run([""which"", ""rg""], capture_output=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	105	18	TestRipgrepAlreadyExcludesHidden.test_rg_skips_hub_by_default	tests	no	subprocess	subprocess.run	none		"[""rg"", ""--no-heading"", ""ignore"", str(searchable_tree)]"	"subprocess.run( [""rg"", ""--no-heading"", ""ignore"", str(searchable_tree)], capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	113	9	TestRipgrepAlreadyExcludesHidden.test_rg_finds_visible_content	tests	no	subprocess	subprocess.run	none		"[""which"", ""rg""]"	"subprocess.run([""which"", ""rg""], capture_output=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_search_hidden_dirs.py	118	18	TestRipgrepAlreadyExcludesHidden.test_rg_finds_visible_content	tests	no	subprocess	subprocess.run	none		"[""rg"", ""--no-heading"", ""real skill"", str(searchable_tree)]"	"subprocess.run( [""rg"", ""--no-heading"", ""real skill"", str(searchable_tree)], capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
tests/tools/test_stage2_hook_seed_one_symlinks.py	68	12	test_seed_one_refuses_symlinked_destinations	tests	no	subprocess	subprocess.run	none		[bash, str(script_path)]	subprocess.run([bash, str(script_path)], capture_output=True, text=True)	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
